instance_id,segment_id,date_x,interval,uptime,heavy,car,bike,pedestrian,night,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,night_lft,night_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85,street_name,temperature_c,precipitation_mm,rain_mm,snowfall_cm,cloud_cover_pct,wind_speed_kmh,sunshine_duration_s,datetime,date_only,hour,dayofweek,is_weekend,date_y,is_holiday,date,is_school_vacation,street_code,total_people,is_rain
-1,9000009940,2025-11-21 09:00:00+01:00,hourly,0.9994444444,7.0,6.0,0.0,0.0,0.0,7.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,0.2,0.0,0.0,0.0,100,12.2,6.59,2025-11-21 09:00:00+01:00,2025-11-21,9,4,0,,0,,0,0,13.0,0
-1,9000009940,2025-11-21 10:00:00+01:00,hourly,0.99,0.0,6.0404624277,0.0,0.0,0.0,0.0,0.0,3.0,3.0404624277,0.0,0.0,0.0,0.0,0.0,0.0,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,0.8,0.0,0.0,0.0,100,13.4,3600.0,2025-11-21 10:00:00+01:00,2025-11-21,10,4,0,,0,,0,0,6.0404624277,0
-1,9000009940,2025-11-21 11:00:00+01:00,hourly,0.9994444444,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1,"[75.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[75.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,17.0,Graaf Karel de Goedelaan,1.3,0.0,0.0,0.0,100,11.0,672.91,2025-11-21 11:00:00+01:00,2025-11-21,11,4,0,,0,,0,0,5.0,0
-1,9000009940,2025-11-21 12:00:00+01:00,hourly,0.9994444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,29.0,Graaf Karel de Goedelaan,2.4,0.0,0.0,0.0,98,9.6,3600.0,2025-11-21 12:00:00+01:00,2025-11-21,12,4,0,,0,,0,0,1.0,0
-1,9000009940,2025-11-21 13:00:00+01:00,hourly,0.9997222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,2.6,0.0,0.0,0.0,100,9.2,3600.0,2025-11-21 13:00:00+01:00,2025-11-21,13,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 14:00:00+01:00,hourly,0.9994444444,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,3.1,0.0,0.0,0.0,95,7.9,0.0,2025-11-21 14:00:00+01:00,2025-11-21,14,4,0,,0,,0,0,4.0,0
-1,9000009940,2025-11-21 15:00:00+01:00,hourly,0.9997222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,3.4,0.0,0.0,0.0,43,5.7,3600.0,2025-11-21 15:00:00+01:00,2025-11-21,15,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 16:00:00+01:00,hourly,0.9994444444,1.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,2.8,0.0,0.0,0.0,9,1.7,3600.0,2025-11-21 16:00:00+01:00,2025-11-21,16,4,0,,0,,0,0,2.0,0
-1,9000009940,2025-11-21 17:00:00+01:00,hourly,0.9997222222,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,203.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,0.9,0.0,0.0,0.0,2,0.6,455.76,2025-11-21 17:00:00+01:00,2025-11-21,17,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 18:00:00+01:00,hourly,0.9994444444,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,71.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-0.4,0.0,0.0,0.0,1,2.6,0.0,2025-11-21 18:00:00+01:00,2025-11-21,18,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 19:00:00+01:00,hourly,0.9775,0.0,0.0,0.0,0.0,87.5693430657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2846715328,52.2846715328,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-0.5,0.0,0.0,0.0,0,3.2,0.0,2025-11-21 19:00:00+01:00,2025-11-21,19,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 20:00:00+01:00,hourly,0.9994444444,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,25.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.2,0.0,0.0,0.0,0,2.8,0.0,2025-11-21 20:00:00+01:00,2025-11-21,20,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 21:00:00+01:00,hourly,0.9997222222,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.9,0.0,0.0,0.0,91,4.6,0.0,2025-11-21 21:00:00+01:00,2025-11-21,21,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 22:00:00+01:00,hourly,0.9713888889,0.0,0.0,0.0,0.0,32.9183792561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1917864054,26.7265928507,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,92,5.4,0.0,2025-11-21 22:00:00+01:00,2025-11-21,22,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-21 23:00:00+01:00,hourly,0.9752777778,0.0,0.0,0.0,0.0,19.5282555283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.316953317,9.2113022113,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,98,5.9,0.0,2025-11-21 23:00:00+01:00,2025-11-21,23,4,0,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 00:00:00+01:00,hourly,0.9955555556,0.0,0.0,0.0,0.0,13.0338983051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0169491525,7.0169491525,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,100,6.1,0.0,2025-11-22 00:00:00+01:00,2025-11-22,0,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 01:00:00+01:00,hourly,0.995,0.0,0.0,0.0,0.0,3.0192525481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0192525481,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,100,8.4,0.0,2025-11-22 01:00:00+01:00,2025-11-22,1,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 02:00:00+01:00,hourly,0.9652777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,31,8.8,0.0,2025-11-22 02:00:00+01:00,2025-11-22,2,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 03:00:00+01:00,hourly,0.9991666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,14,9.6,0.0,2025-11-22 03:00:00+01:00,2025-11-22,3,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 04:00:00+01:00,hourly,0.9572222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.8,0.0,0.0,0.0,66,10.7,0.0,2025-11-22 04:00:00+01:00,2025-11-22,4,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 05:00:00+01:00,hourly,0.9994444444,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.9,0.0,0.0,0.0,82,11.4,0.0,2025-11-22 05:00:00+01:00,2025-11-22,5,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 06:00:00+01:00,hourly,0.955,0.0,0.0,0.0,0.0,5.0526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0526315789,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,100,12.0,0.0,2025-11-22 06:00:00+01:00,2025-11-22,6,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 07:00:00+01:00,hourly,0.9613888889,0.0,0.0,0.0,0.0,55.9387951626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7244266805,9.214368482,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,100,13.4,0.0,2025-11-22 07:00:00+01:00,2025-11-22,7,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 08:00:00+01:00,hourly,0.9941666667,6.0431328036,3.0,0.0,0.0,8.0,2.0215664018,4.0215664018,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1,"[33.3333333333, 33.3333333333, 33.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0]","[33.3333333333, 0.0, 33.3333333333, 0.0, 0.0, 33.3333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,28.0,Graaf Karel de Goedelaan,-2.2,0.0,0.0,0.0,98,13.5,0.0,2025-11-22 08:00:00+01:00,2025-11-22,8,5,1,,0,,0,0,9.043132803599999,0
-1,9000009940,2025-11-22 09:00:00+01:00,hourly,0.9783333333,1.0135135135,0.0,0.0,0.0,0.0,0.0,1.0135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-2.0,0.0,0.0,0.0,77,14.5,0.0,2025-11-22 09:00:00+01:00,2025-11-22,9,5,1,,0,,0,0,1.0135135135,0
-1,9000009940,2025-11-22 10:00:00+01:00,hourly,0.9416666667,2.0909090909,0.0,0.0,0.0,0.0,0.0,2.0909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-1.1,0.0,0.0,0.0,50,17.6,3600.0,2025-11-22 10:00:00+01:00,2025-11-22,10,5,1,,0,,0,0,2.0909090909,0
-1,9000009940,2025-11-22 11:00:00+01:00,hourly,0.9497222222,0.0,1.0332950631,0.0,0.0,0.0,0.0,0.0,1.0332950631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,0.2,0.0,0.0,0.0,99,15.2,3600.0,2025-11-22 11:00:00+01:00,2025-11-22,11,5,1,,0,,0,0,1.0332950631,0
-1,9000009940,2025-11-22 12:00:00+01:00,hourly,0.9725,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,4.0,Graaf Karel de Goedelaan,1.2,0.0,0.0,0.0,99,16.6,3600.0,2025-11-22 12:00:00+01:00,2025-11-22,12,5,1,,0,,0,0,2.0,0
-1,9000009940,2025-11-22 13:00:00+01:00,hourly,0.9858333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,2.0,0.0,0.0,0.0,95,16.9,3600.0,2025-11-22 13:00:00+01:00,2025-11-22,13,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 14:00:00+01:00,hourly,0.9994444444,0.0,9.0,0.0,7.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0,1,"[55.5555555556, 0.0, 0.0, 22.2222222222, 11.1111111111, 0.0, 0.0, 11.1111111111]","[44.4444444444, 11.1111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 22.2222222222, 11.1111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 11.1111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,43.0,Graaf Karel de Goedelaan,2.7,0.0,0.0,0.0,97,18.2,3600.0,2025-11-22 14:00:00+01:00,2025-11-22,14,5,1,,0,,0,0,16.0,0
-1,9000009940,2025-11-22 15:00:00+01:00,hourly,0.9994444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,2.3,0.0,0.0,0.0,19,17.0,750.22,2025-11-22 15:00:00+01:00,2025-11-22,15,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 16:00:00+01:00,hourly,0.9886111111,2.0465116279,0.0,0.0,0.0,24.0,0.0,2.0465116279,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,1.7,0.0,0.0,0.0,8,20.2,3600.0,2025-11-22 16:00:00+01:00,2025-11-22,16,5,1,,0,,0,0,2.0465116279,0
-1,9000009940,2025-11-22 17:00:00+01:00,hourly,0.9991666667,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,130.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,0.6,0.0,0.0,0.0,100,19.6,500.7,2025-11-22 17:00:00+01:00,2025-11-22,17,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 18:00:00+01:00,hourly,0.9836111111,0.0,0.0,0.0,0.0,97.2399049881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2755344418,69.9643705463,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,0.2,0.0,0.0,0.0,100,20.2,0.0,2025-11-22 18:00:00+01:00,2025-11-22,18,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 19:00:00+01:00,hourly,0.9991666667,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,44.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,0.3,0.0,0.0,0.0,100,20.7,0.0,2025-11-22 19:00:00+01:00,2025-11-22,19,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 20:00:00+01:00,hourly,0.9941666667,0.0,0.0,0.0,0.0,29.1293984109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1078320091,18.0215664018,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,0.0,0.0,0.0,0.0,100,21.1,0.0,2025-11-22 20:00:00+01:00,2025-11-22,20,5,1,,0,,0,0,0.0,0
-1,9000009940,2025-11-22 21:00:00+01:00,hourly,0.9708333333,0.0,0.0,0.0,0.0,9.1028037383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1028037383,5.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Paris,,Graaf Karel de Goedelaan,-0.2,0.0,0.0,0.0,99,21.1,0.0,2025-11-22 21:00:00+01:00,2025-11-22,21,5,1,,0,,0,0,0.0,0
